time	V(n002)	I(L1)
8.524372785921611e-002	3.828463e-002	-2.373110e-004
8.524790487023265e-002	4.132307e-002	-7.376703e-005
8.525134056107167e-002	4.149805e-002	6.835160e-005
8.525445615148354e-002	3.964919e-002	1.933012e-004
8.525965882242713e-002	3.319579e-002	3.795465e-004
8.526521211437026e-002	2.322960e-002	5.425011e-004
8.526828786055564e-002	1.638132e-002	6.089295e-004
8.527049017455993e-002	1.091970e-002	6.409467e-004
8.527212462221299e-002	6.688076e-003	6.558063e-004
8.527387185137016e-002	2.075844e-003	6.627977e-004
8.527608009461779e-002	-3.771910e-003	6.602922e-004
8.527825821727775e-002	-9.425042e-003	6.440820e-004
8.528179114575464e-002	-1.793768e-002	5.884719e-004
8.528742983774339e-002	-2.927421e-002	4.469939e-004
8.529372825056633e-002	-3.825684e-002	2.361974e-004
8.529789882561517e-002	-4.128718e-002	7.303718e-005
8.530133903052389e-002	-4.146307e-002	-6.915456e-005
8.530443676368590e-002	-3.962607e-002	-1.932746e-004
8.530965833578895e-002	-3.315236e-002	-3.800397e-004
8.531519955836815e-002	-2.321263e-002	-5.424945e-004
8.531827909804272e-002	-1.635692e-002	-6.089184e-004
8.532048375606824e-002	-1.089048e-002	-6.409131e-004
8.532211980370566e-002	-6.655178e-003	-6.557400e-004
8.532386601621457e-002	-2.046022e-003	-6.626702e-004
8.532607791654401e-002	3.810966e-003	-6.600848e-004
8.532825467382371e-002	9.460139e-003	-6.438125e-004
8.533178542232450e-002	1.796723e-002	-5.881268e-004
8.533742084035124e-002	2.929696e-002	-4.465697e-004
8.534372305179526e-002	3.828582e-002	-2.354772e-004
8.534789038200195e-002	4.137698e-002	-7.237034e-005
8.535096883996346e-002	4.160335e-002	5.499961e-005
8.535425071617263e-002	3.978994e-002	1.873727e-004
8.535913967174519e-002	3.397219e-002	3.644745e-004
8.536483950918086e-002	2.392780e-002	5.342433e-004
8.536827489017120e-002	1.635461e-002	6.098817e-004
8.537048067408876e-002	1.089929e-002	6.423622e-004
8.537211749009413e-002	6.659769e-003	6.572090e-004
8.537386321462538e-002	2.049403e-003	6.641427e-004
8.537607687076793e-002	-3.815492e-003	6.615539e-004
8.537825297247212e-002	-9.466238e-003	6.452779e-004
8.538178267424490e-002	-1.797638e-002	5.895789e-004
8.538741652010325e-002	-2.931196e-002	4.479805e-004
8.539372044209014e-002	-3.831157e-002	2.366857e-004
8.539789487512044e-002	-4.140848e-002	7.317144e-005
8.540099320107063e-002	-4.163183e-002	-5.512004e-005
8.540428160385577e-002	-3.980502e-002	-1.878268e-004
8.540917473231149e-002	-3.396309e-002	-3.650891e-004
8.541487668553476e-002	-2.389729e-002	-5.348967e-004
8.541828581805305e-002	-1.637527e-002	-6.099476e-004
8.542048867837214e-002	-1.092488e-002	-6.424052e-004
8.542212349896564e-002	-6.689975e-003	-6.572751e-004
8.542387049108884e-002	-2.075839e-003	-6.642663e-004
8.542607958687755e-002	3.777402e-003	-6.617535e-004
8.542825739124892e-002	9.432905e-003	-6.455320e-004
8.543178981155181e-002	1.794954e-002	-5.898915e-004
8.543742774038707e-002	2.929253e-002	-4.483364e-004
8.544372792527291e-002	3.828438e-002	-2.373222e-004
8.544790499017227e-002	4.132287e-002	-7.377706e-005
8.545134057791505e-002	4.149783e-002	6.833646e-005
8.545445643662546e-002	3.964882e-002	1.932963e-004
8.545965876131530e-002	3.319586e-002	3.795282e-004
8.546521220840732e-002	2.322943e-002	5.424865e-004
8.546828792618924e-002	1.638126e-002	6.089142e-004
8.547049022263896e-002	1.091970e-002	6.409310e-004
8.547212465830807e-002	6.688134e-003	6.557906e-004
8.547387189508263e-002	2.075908e-003	6.627821e-004
8.547608011093387e-002	-3.771738e-003	6.602769e-004
8.547825824382192e-002	-9.424863e-003	6.440669e-004
8.548179118862874e-002	-1.793748e-002	5.884572e-004
8.548742990514063e-002	-2.927397e-002	4.469800e-004
8.549372828759043e-002	-3.825647e-002	2.361867e-004
8.549789879717733e-002	-4.128671e-002	7.303078e-005
8.550133903163783e-002	-4.146260e-002	-6.916064e-005
8.550443661274305e-002	-3.962570e-002	-1.932731e-004
8.550965833099494e-002	-3.315185e-002	-3.800413e-004
8.551519944506840e-002	-2.321236e-002	-5.424909e-004
8.551827901898282e-002	-1.635660e-002	-6.089144e-004
8.552048369816068e-002	-1.089013e-002	-6.409087e-004
8.552211976023441e-002	-6.654799e-003	-6.557351e-004
8.552386596357353e-002	-2.045679e-003	-6.626647e-004
8.552607789689440e-002	3.811383e-003	-6.600784e-004
8.552825464185619e-002	9.460511e-003	-6.438055e-004
8.553178537068971e-002	1.796753e-002	-5.881190e-004
8.553742075917749e-002	2.929717e-002	-4.465610e-004
8.554372300754409e-002	3.828607e-002	-2.354657e-004
8.554789028081046e-002	4.137722e-002	-7.236029e-005
8.555096846808712e-002	4.160366e-002	5.499921e-005
8.555425027271722e-002	3.979041e-002	1.873707e-004
8.555913919776188e-002	3.397293e-002	3.644744e-004
8.556483904468921e-002	2.392871e-002	5.342472e-004
8.556827473031393e-002	1.635489e-002	6.098943e-004
8.557048055700756e-002	1.089947e-002	6.423763e-004
8.557211740220372e-002	6.659848e-003	6.572236e-004
8.557386310819960e-002	2.049508e-003	6.641574e-004
8.557607683104093e-002	-3.815596e-003	6.615685e-004
8.557825290784103e-002	-9.466314e-003	6.452926e-004
8.558178256985018e-002	-1.797643e-002	5.895941e-004
8.558741635598217e-002	-2.931203e-002	4.479966e-004
8.559372030242322e-002	-3.831183e-002	2.366996e-004
8.559789482458124e-002	-4.140886e-002	7.318053e-005
8.560099337676594e-002	-4.163222e-002	-5.512157e-005
8.560428185771461e-002	-3.980529e-002	-1.878325e-004
8.560917503669302e-002	-3.396313e-002	-3.650974e-004
8.561487701774533e-002	-2.389711e-002	-5.349062e-004
8.561828590746534e-002	-1.637555e-002	-6.099520e-004
8.562048874386818e-002	-1.092519e-002	-6.424097e-004
8.562212354813578e-002	-6.690316e-003	-6.572799e-004
8.562387055063460e-002	-2.076142e-003	-6.642717e-004
8.562607960910378e-002	3.777015e-003	-6.617597e-004
8.562825742740818e-002	9.432567e-003	-6.455388e-004
8.563178986995641e-002	1.794927e-002	-5.898990e-004
8.563742783219926e-002	2.929235e-002	-4.483444e-004
8.564372798281758e-002	3.828416e-002	-2.373327e-004
8.564790509816694e-002	4.132270e-002	-7.378633e-005
8.565134059145364e-002	4.149764e-002	6.832256e-005
8.565445669762840e-002	3.964848e-002	1.932919e-004
8.565965870406501e-002	3.319595e-002	3.795116e-004
8.566521229462233e-002	2.322928e-002	5.424733e-004
8.566828798636349e-002	1.638120e-002	6.089004e-004
8.567049026671886e-002	1.091971e-002	6.409169e-004
8.567212469140084e-002	6.688195e-003	6.557763e-004
8.567387193515923e-002	2.075974e-003	6.627680e-004
8.567608012589283e-002	-3.771576e-003	6.602631e-004
8.567825826815823e-002	-9.424694e-003	6.440533e-004
8.568179122793666e-002	-1.793729e-002	5.884441e-004
8.568742996693192e-002	-2.927374e-002	4.469676e-004
8.569372832116885e-002	-3.825612e-002	2.361772e-004
8.569789877248747e-002	-4.128628e-002	7.302516e-005
8.570133903190388e-002	-4.146217e-002	-6.916588e-005
8.570443648012416e-002	-3.962536e-002	-1.932717e-004
8.570965832451501e-002	-3.315138e-002	-3.800424e-004
8.571519934308532e-002	-2.321213e-002	-5.424874e-004
8.571827894781975e-002	-1.635631e-002	-6.089105e-004
8.572048364603721e-002	-1.088981e-002	-6.409044e-004
8.572211972110533e-002	-6.654457e-003	-6.557305e-004
8.572386591619062e-002	-2.045369e-003	-6.626594e-004
8.572607787920750e-002	3.811758e-003	-6.600724e-004
8.572825461308176e-002	9.460844e-003	-6.437988e-004
8.573178532421248e-002	1.796780e-002	-5.881115e-004
8.573742068611173e-002	2.929736e-002	-4.465528e-004
8.574372296748010e-002	3.828629e-002	-2.354552e-004
8.574789018817472e-002	4.137744e-002	-7.235107e-005
8.575096812784480e-002	4.160393e-002	5.499883e-005
8.575424986677466e-002	3.979084e-002	1.873688e-004
8.575913876355994e-002	3.397360e-002	3.644742e-004
8.576483861867150e-002	2.392953e-002	5.342506e-004
8.576827458400932e-002	1.635514e-002	6.099058e-004
8.577048044985268e-002	1.089962e-002	6.423891e-004
8.577211732176487e-002	6.659913e-003	6.572369e-004
8.577386301079702e-002	2.049597e-003	6.641707e-004
8.577607679468209e-002	-3.815698e-003	6.615818e-004
8.577825284868952e-002	-9.466388e-003	6.453060e-004
8.578178247430625e-002	-1.797648e-002	5.896077e-004
8.578741620577546e-002	-2.931209e-002	4.480111e-004
8.579372017498606e-002	-3.831207e-002	2.367122e-004
8.579789477713060e-002	-4.134978e-002	7.315440e-005
8.580133775219243e-002	-4.152703e-002	-6.936927e-005
8.580443650542324e-002	-3.968827e-002	-1.937223e-004
8.580966240584494e-002	-3.320397e-002	-3.809358e-004
8.581520647626061e-002	-2.325155e-002	-5.437469e-004
8.581828392561609e-002	-1.639560e-002	-6.102554e-004
8.582048729214728e-002	-1.092878e-002	-6.423158e-004
8.582212245828548e-002	-6.693188e-003	-6.571955e-004
8.582386923082129e-002	-2.079795e-003	-6.641915e-004
8.582607911646395e-002	3.775389e-003	-6.616845e-004
8.582825662594518e-002	9.430040e-003	-6.454723e-004
8.583178857542734e-002	1.794560e-002	-5.898520e-004
8.583742579718320e-002	2.928778e-002	-4.483384e-004
8.584372575103004e-002	3.828053e-002	-2.373575e-004
8.584790311173021e-002	4.132040e-002	-7.381434e-005
8.585133835421697e-002	4.149627e-002	6.827722e-005
8.585445531405220e-002	3.964746e-002	1.932787e-004
8.585965628062864e-002	3.319754e-002	3.794629e-004
8.586521029942072e-002	2.323113e-002	5.424425e-004
8.586828659382534e-002	1.638216e-002	6.088867e-004
8.587048924664135e-002	1.091991e-002	6.409103e-004
8.587212392558601e-002	6.687797e-003	6.557725e-004
8.587387100773401e-002	2.076037e-003	6.627628e-004
8.587607977972175e-002	-3.773038e-003	6.602558e-004
8.587825770498200e-002	-9.425608e-003	6.440464e-004
8.588179031829454e-002	-1.793751e-002	5.884411e-004
8.588742853698607e-002	-2.927337e-002	4.469767e-004
8.589372704747242e-002	-3.825673e-002	2.361791e-004
8.589789760341736e-002	-4.128753e-002	7.301945e-005
8.590133804991176e-002	-4.146387e-002	-6.918438e-005
8.590443532740956e-002	-3.962748e-002	-1.932890e-004
8.590965758014187e-002	-3.315333e-002	-3.800853e-004
8.591519853796899e-002	-2.321434e-002	-5.425403e-004
8.591827838601995e-002	-1.635794e-002	-6.089744e-004
8.592048323454804e-002	-1.089097e-002	-6.409737e-004
8.592211941220102e-002	-6.655259e-003	-6.558025e-004
8.592386554212772e-002	-2.046224e-003	-6.627325e-004
8.592607773957862e-002	3.811687e-003	-6.601462e-004
8.592825438592257e-002	9.460721e-003	-6.438740e-004
8.593178495729864e-002	1.796768e-002	-5.881893e-004
8.593742010929409e-002	2.929744e-002	-4.466352e-004
8.594372245184578e-002	3.828714e-002	-2.355313e-004
8.594789013601847e-002	4.137883e-002	-7.240379e-005
8.595096941473052e-002	4.160524e-002	5.500608e-005
8.595425159048671e-002	3.979141e-002	1.873967e-004
8.595914074839767e-002	3.397278e-002	3.645108e-004
8.596484071572494e-002	2.392752e-002	5.342875e-004
8.596827519769101e-002	1.635601e-002	6.099084e-004
8.597048089932032e-002	1.090077e-002	6.423898e-004
8.597211765917102e-002	6.661328e-003	6.572385e-004
8.597386341935961e-002	2.050806e-003	6.641750e-004
8.597607694719180e-002	-3.813828e-003	6.615897e-004
8.597825309680462e-002	-9.464777e-003	6.453164e-004
8.598178287507167e-002	-1.797521e-002	5.896206e-004
8.598741683582661e-002	-2.931121e-002	4.480251e-004
8.599372061899831e-002	-3.831074e-002	2.367399e-004
8.599789532608981e-002	-4.134844e-002	7.318332e-005
8.600133794896195e-002	-4.152555e-002	-6.932057e-005
8.600443749827386e-002	-3.968630e-002	-1.937015e-004
8.600966228424571e-002	-3.320346e-002	-3.808679e-004
8.601520678795323e-002	-2.325038e-002	-5.436850e-004
8.601828414314154e-002	-1.639482e-002	-6.101891e-004
8.602048745148461e-002	-1.092828e-002	-6.422471e-004
8.602212257790408e-002	-6.692894e-003	-6.571257e-004
8.602386937567876e-002	-2.079553e-003	-6.641214e-004
8.602607917053437e-002	3.775236e-003	-6.616144e-004
8.602825671391097e-002	9.429817e-003	-6.454022e-004
8.603178871751060e-002	1.794524e-002	-5.897823e-004
8.603742602054124e-002	2.928714e-002	-4.482701e-004
8.604372589872512e-002	3.827937e-002	-2.372981e-004
8.604790291214960e-002	4.131874e-002	-7.377440e-005
8.605133841084836e-002	4.149460e-002	6.832250e-005
8.605445438217849e-002	3.964639e-002	1.932787e-004
8.605965640588692e-002	3.319523e-002	3.794929e-004
8.606520976833965e-002	2.323019e-002	5.424457e-004
8.606828622316921e-002	1.638088e-002	6.088887e-004
8.607048897512737e-002	1.091842e-002	6.409108e-004
8.607212372175030e-002	6.686147e-003	6.557711e-004
8.607387076088471e-002	2.074515e-003	6.627584e-004
8.607607968758230e-002	-3.774951e-003	6.602474e-004
8.607825755508279e-002	-9.427353e-003	6.440348e-004
8.608179007617693e-002	-1.793901e-002	5.884254e-004
8.608742815637799e-002	-2.927457e-002	4.469563e-004
8.609372685367522e-002	-3.825820e-002	2.361437e-004
8.609789724686642e-002	-4.134823e-002	7.301893e-005
8.610099357443946e-002	-4.157078e-002	-5.500312e-005
8.610427984100813e-002	-3.974660e-002	-1.874287e-004
8.610917034207342e-002	-3.391274e-002	-3.643346e-004
8.611486884640013e-002	-2.386009e-002	-5.337581e-004
8.611828542232440e-002	-1.632620e-002	-6.088179e-004
8.612048838849497e-002	-1.087858e-002	-6.411804e-004
8.612212328134514e-002	-6.645631e-003	-6.559768e-004
8.612387022754778e-002	-2.034043e-003	-6.628928e-004
8.612607948850730e-002	3.816405e-003	-6.602908e-004
8.612825723121295e-002	9.468381e-003	-6.439902e-004
8.613178955306088e-002	1.797899e-002	-5.882418e-004
8.613742733403799e-002	2.931140e-002	-4.465544e-004
8.614373016877643e-002	3.829707e-002	-2.353655e-004
8.614789652839641e-002	4.138450e-002	-7.225779e-005
8.615097166655768e-002	4.160877e-002	5.499409e-005
8.615425250634273e-002	3.979464e-002	1.873406e-004
8.615914109687066e-002	3.397635e-002	3.644486e-004
8.616484110109868e-002	2.393101e-002	5.342456e-004
8.616827547836091e-002	1.635980e-002	6.098768e-004
8.617048110488743e-002	1.090477e-002	6.423656e-004
8.617211781348652e-002	6.665477e-003	6.572203e-004
8.617386360621988e-002	2.054880e-003	6.641642e-004
8.617607701694351e-002	-3.809440e-003	6.615884e-004
8.617825321028233e-002	-9.460515e-003	6.453239e-004
8.618178305836526e-002	-1.797117e-002	5.896416e-004
8.618741712398514e-002	-2.930757e-002	4.480662e-004
8.619372046937809e-002	-3.830677e-002	2.368197e-004
8.619789557532352e-002	-4.134516e-002	7.326236e-005
8.620133732984757e-002	-4.152241e-002	-6.919341e-005
8.620443906609152e-002	-3.968219e-002	-1.936544e-004
8.620966093209156e-002	-3.320369e-002	-3.807048e-004
8.621520663748573e-002	-2.324912e-002	-5.435481e-004
8.621828403813246e-002	-1.639402e-002	-6.100513e-004
8.622048737456542e-002	-1.092773e-002	-6.421082e-004
8.622212252015886e-002	-6.692525e-003	-6.569861e-004
8.622386930574956e-002	-2.079461e-003	-6.639814e-004
8.622607914443217e-002	3.775134e-003	-6.614744e-004
8.622825667144597e-002	9.429373e-003	-6.452632e-004
8.623178864892070e-002	1.794427e-002	-5.896466e-004
8.623742591271644e-002	2.928542e-002	-4.481437e-004
8.624372566691613e-002	3.827699e-002	-2.371899e-004
8.624790207810472e-002	4.131570e-002	-7.370105e-005
8.625133807581500e-002	4.149174e-002	6.840720e-005
8.625445223899718e-002	3.964479e-002	1.932816e-004
8.625965623751293e-002	3.319152e-002	3.795543e-004
8.626520839846169e-002	2.322910e-002	5.424608e-004
8.626828526711006e-002	1.637894e-002	6.089059e-004
8.627048827479852e-002	1.091592e-002	6.409271e-004
8.627212319598959e-002	6.683207e-003	6.557850e-004
8.627387012418147e-002	2.071872e-003	6.627667e-004
8.627607944992438e-002	-3.778654e-003	6.602483e-004
8.627825716844341e-002	-9.430678e-003	6.440300e-004
8.628178945167513e-002	-1.794183e-002	5.884140e-004
8.628742717465879e-002	-2.927680e-002	4.469380e-004
8.629372625056228e-002	-3.826122e-002	2.360953e-004
8.629789645641410e-002	-4.135154e-002	7.296616e-005
8.630099130135359e-002	-4.157449e-002	-5.500478e-005
8.630427723638236e-002	-3.975125e-002	-1.874307e-004
8.630916764903729e-002	-3.391871e-002	-3.643595e-004
8.631486632270419e-002	-2.386661e-002	-5.338190e-004
8.631828447926197e-002	-1.632936e-002	-6.089301e-004
8.632048769769364e-002	-1.088101e-002	-6.413044e-004
8.632212276273980e-002	-6.647436e-003	-6.561062e-004
8.632386959951434e-002	-2.035922e-003	-6.630247e-004
8.632607925408457e-002	3.815865e-003	-6.604250e-004
8.632825684983668e-002	9.467780e-003	-6.441275e-004
8.633178893705910e-002	1.797843e-002	-5.883847e-004
8.633742636567567e-002	2.931127e-002	-4.467067e-004
8.634372926993102e-002	3.829828e-002	-2.355099e-004
8.634789649864763e-002	4.138665e-002	-7.235994e-005
8.635097424795750e-002	4.161075e-002	5.500717e-005
8.635425592478406e-002	3.979516e-002	1.873916e-004
8.635914500242387e-002	3.397420e-002	3.645128e-004
8.636484519394291e-002	2.392663e-002	5.343066e-004
8.636827669763815e-002	1.636104e-002	6.098698e-004
8.637048199791436e-002	1.090659e-002	6.423538e-004
8.637211848386894e-002	6.667850e-003	6.572094e-004
8.637386441798990e-002	2.056868e-003	6.641580e-004
8.637607731996207e-002	-3.806103e-003	6.615887e-004
8.637825370325718e-002	-9.457657e-003	6.453284e-004
8.638178385463605e-002	-1.796894e-002	5.896497e-004
8.638741837580785e-002	-2.930599e-002	4.480752e-004
8.639372137610384e-002	-3.830423e-002	2.368545e-004
8.639789657929035e-002	-4.134244e-002	7.330385e-005
8.640133777082246e-002	-4.151941e-002	-6.911827e-005
8.640444067218091e-002	-3.967843e-002	-1.936175e-004
8.640966082912971e-002	-3.320217e-002	-3.805919e-004
8.641520714203640e-002	-2.324673e-002	-5.434389e-004
8.641828439025220e-002	-1.639229e-002	-6.099333e-004
8.642048763249366e-002	-1.092646e-002	-6.419853e-004
8.642212271379239e-002	-6.691614e-003	-6.568607e-004
8.642386954023909e-002	-2.078659e-003	-6.638548e-004
8.642607923195915e-002	3.775265e-003	-6.613469e-004
8.642825681384139e-002	9.429359e-003	-6.451349e-004
8.643178887891918e-002	1.794397e-002	-5.895178e-004
8.643742627427868e-002	2.928457e-002	-4.480158e-004
8.644372593191302e-002	3.827523e-002	-2.370748e-004
8.644790167685228e-002	4.131299e-002	-7.362128e-005
8.645133822069623e-002	4.148901e-002	6.850115e-005
8.645445038773666e-002	3.964323e-002	1.932861e-004
8.645965657732498e-002	3.318733e-002	3.796240e-004
8.646520743599723e-002	2.322752e-002	5.424794e-004
8.646828459540536e-002	1.637669e-002	6.089226e-004
8.647048778276921e-002	1.091326e-002	6.409412e-004
8.647212282660843e-002	6.680247e-003	6.557959e-004
8.647386967685926e-002	2.069121e-003	6.627722e-004
8.647607928295477e-002	-3.782143e-003	6.602465e-004
8.647825689680484e-002	-9.433892e-003	6.440225e-004
8.648178901292249e-002	-1.794465e-002	5.883986e-004
8.648742648493417e-002	-2.927914e-002	4.469131e-004
8.649372591259873e-002	-3.826413e-002	2.360416e-004
8.649789588209936e-002	-4.135459e-002	7.291065e-005
8.650098917794732e-002	-4.157786e-002	-5.500547e-005
8.650427474692539e-002	-3.975552e-002	-1.874292e-004
8.650916504598936e-002	-3.392430e-002	-3.643779e-004
8.651486386638088e-002	-2.387279e-002	-5.338707e-004
8.651828357761991e-002	-1.633226e-002	-6.090316e-004
8.652048703724109e-002	-1.088322e-002	-6.414169e-004
8.652212226692127e-002	-6.649066e-003	-6.562237e-004
8.652386899908089e-002	-2.037634e-003	-6.631445e-004
8.652607902996291e-002	3.815420e-003	-6.605467e-004
8.652825648521879e-002	9.467261e-003	-6.442521e-004
8.653178834812450e-002	1.797792e-002	-5.885146e-004
8.653742543985746e-002	2.931113e-002	-4.468455e-004
8.654372841222027e-002	3.829940e-002	-2.356413e-004
8.654789643424879e-002	4.138864e-002	-7.245267e-005
8.655097655258837e-002	4.161261e-002	5.501916e-005
8.655425899029813e-002	3.979570e-002	1.874382e-004
8.655914851231189e-002	3.397234e-002	3.645720e-004
8.656484887665265e-002	2.392273e-002	5.343633e-004
8.656827779037601e-002	1.636221e-002	6.098654e-004
8.657048279827311e-002	1.090829e-002	6.423452e-004
8.657211908469134e-002	6.670031e-003	6.572018e-004
8.657386514553701e-002	2.058700e-003	6.641547e-004
8.657607759154021e-002	-3.803068e-003	6.615912e-004
8.657825414508202e-002	-9.455056e-003	6.453347e-004
8.658178456828586e-002	-1.796691e-002	5.896595e-004
8.658741949773276e-002	-2.930455e-002	4.480860e-004
8.659372218623938e-002	-3.830195e-002	2.368885e-004
8.659789749191055e-002	-4.134002e-002	7.334319e-005
8.660133816069501e-002	-4.151675e-002	-6.904805e-005
8.660444216239224e-002	-3.967505e-002	-1.935838e-004
8.660966072138791e-002	-3.320087e-002	-3.804879e-004
8.661520761328280e-002	-2.324459e-002	-5.433394e-004
8.661828471913222e-002	-1.639077e-002	-6.098258e-004
8.662048787339984e-002	-1.092537e-002	-6.418735e-004
8.662212289464742e-002	-6.690846e-003	-6.567467e-004
8.662386975925455e-002	-2.077986e-003	-6.637398e-004
8.662607931371007e-002	3.775319e-003	-6.612313e-004
8.662825694683987e-002	9.429285e-003	-6.450187e-004
8.663178909373949e-002	1.794365e-002	-5.894012e-004
8.663742661197973e-002	2.928375e-002	-4.479002e-004
8.664372617542171e-002	3.827358e-002	-2.369715e-004
8.664790132057999e-002	4.131048e-002	-7.355002e-005
8.665133834739229e-002	4.148648e-002	6.858458e-005
8.665444873333977e-002	3.964176e-002	1.932894e-004
8.665965687195540e-002	3.318352e-002	3.796848e-004
8.666520656547710e-002	2.322605e-002	5.424942e-004
8.666828398787878e-002	1.637464e-002	6.089356e-004
8.667048733775462e-002	1.091084e-002	6.409519e-004
8.667212249252404e-002	6.677552e-003	6.558036e-004
8.667386927228395e-002	2.066619e-003	6.627749e-004
8.667607913194057e-002	-3.785309e-003	6.602427e-004
8.667825665112369e-002	-9.436804e-003	6.440133e-004
8.668178861609595e-002	-1.794721e-002	5.883825e-004
8.668742586111519e-002	-2.928125e-002	4.468885e-004
8.669372560607509e-002	-3.826673e-002	2.359910e-004
8.669789535068595e-002	-4.135730e-002	7.285905e-005
8.670098721024318e-002	-4.158088e-002	-5.500592e-005
8.670427243690519e-002	-3.975938e-002	-1.874271e-004
8.670916262676939e-002	-3.392940e-002	-3.643938e-004
8.671486157727233e-002	-2.387845e-002	-5.339168e-004
8.671828274117648e-002	-1.633486e-002	-6.091238e-004
8.672048642455353e-002	-1.088519e-002	-6.415192e-004
8.672212180696381e-002	-6.650503e-003	-6.563306e-004
8.672386844207949e-002	-2.039151e-003	-6.632532e-004
8.672607882205208e-002	3.815072e-003	-6.606571e-004
8.672825614697380e-002	9.466839e-003	-6.443650e-004
8.673178780178671e-002	1.797750e-002	-5.886323e-004
8.673742458099731e-002	2.931104e-002	-4.469712e-004
8.674372762088980e-002	3.830046e-002	-2.357599e-004
8.674789636028150e-002	4.139049e-002	-7.253610e-005
8.675097860716788e-002	4.161435e-002	5.503005e-005
8.675426172993532e-002	3.979627e-002	1.874805e-004
8.675915165403390e-002	3.397074e-002	3.646261e-004
8.676485217732489e-002	2.391930e-002	5.344156e-004
8.676827876627186e-002	1.636333e-002	6.098632e-004
8.677048351306248e-002	1.090987e-002	6.423394e-004
8.677211962128127e-002	6.672039e-003	6.571969e-004
8.677386579531002e-002	2.060392e-003	6.641538e-004
8.677607783408566e-002	-3.800306e-003	6.615956e-004
8.677825453967401e-002	-9.452686e-003	6.453426e-004
8.678178520564230e-002	-1.796506e-002	5.896706e-004
8.678742049971025e-002	-2.930325e-002	4.480983e-004
8.679372290647069e-002	-3.829990e-002	2.369217e-004
8.679789831882434e-002	-4.133787e-002	7.338051e-005
8.680133850197895e-002	-4.151437e-002	-6.898239e-005
8.680444354334169e-002	-3.967201e-002	-1.935531e-004
8.680966060728544e-002	-3.319978e-002	-3.803920e-004
8.681520805097789e-002	-2.324269e-002	-5.432487e-004
8.681828502459950e-002	-1.638943e-002	-6.097280e-004
8.682048809715701e-002	-1.092442e-002	-6.417718e-004
8.682212306262858e-002	-6.690204e-003	-6.566430e-004
8.682386996268038e-002	-2.077427e-003	-6.636353e-004
8.682607938964178e-002	3.775307e-003	-6.611264e-004
8.682825707037120e-002	9.429161e-003	-6.449134e-004
8.683178929326824e-002	1.794330e-002	-5.892957e-004
8.683742692564155e-002	2.928297e-002	-4.477959e-004
8.684372639763596e-002	3.827204e-002	-2.368788e-004
8.684790100347518e-002	4.130815e-002	-7.348642e-005
8.685133845666546e-002	4.148414e-002	6.865856e-005
8.685444725555527e-002	3.964036e-002	1.932918e-004
8.685965712508290e-002	3.318006e-002	3.797378e-004
8.686520577738886e-002	2.322470e-002	5.425058e-004
8.686828343788879e-002	1.637276e-002	6.089455e-004
8.687048693488879e-002	1.090864e-002	6.409595e-004
8.687212219008307e-002	6.675100e-003	6.558087e-004
8.687386890603073e-002	2.064345e-003	6.627754e-004
8.687607899523032e-002	-3.788180e-003	6.602373e-004
8.687825642871322e-002	-9.439440e-003	6.440032e-004
8.688178825685601e-002	-1.794952e-002	5.883659e-004
8.688742529638087e-002	-2.928313e-002	4.468643e-004
8.689372532740064e-002	-3.826906e-002	2.359435e-004
8.689789485879612e-002	-4.135973e-002	7.281116e-005
8.690098538843946e-002	-4.158359e-002	-5.500617e-005
8.690427029561748e-002	-3.976287e-002	-1.874246e-004
8.690916038098696e-002	-3.393404e-002	-3.644074e-004
8.691485944679656e-002	-2.388365e-002	-5.339578e-004
8.691828196602169e-002	-1.633720e-002	-6.092077e-004
8.692048585676540e-002	-1.088695e-002	-6.416122e-004
8.692212138071558e-002	-6.651769e-003	-6.564276e-004
8.692386792590323e-002	-2.040495e-003	-6.633519e-004
8.692607862937918e-002	3.814808e-003	-6.607573e-004
8.692825583351890e-002	9.466501e-003	-6.444674e-004
8.693178729548939e-002	1.797716e-002	-5.887389e-004
8.693742378507770e-002	2.931098e-002	-4.470850e-004
8.694372689140993e-002	3.830146e-002	-2.358668e-004
8.694789627925416e-002	4.139223e-002	-7.261110e-005
8.695098043773097e-002	4.161599e-002	5.503995e-005
8.695426417710592e-002	3.979684e-002	1.875189e-004
8.695915446488962e-002	3.396937e-002	3.646756e-004
8.696485513433933e-002	2.391627e-002	5.344640e-004
8.696827963741087e-002	1.636438e-002	6.098628e-004
8.697048415113104e-002	1.091133e-002	6.423359e-004
8.697212010028010e-002	6.673885e-003	6.571943e-004
8.697386637534914e-002	2.061954e-003	6.641548e-004
8.697607805060002e-002	-3.797793e-003	6.616015e-004
8.697825489191646e-002	-9.450527e-003	6.453518e-004
8.698178577459348e-002	-1.796337e-002	5.896828e-004
8.698742139414338e-002	-2.930206e-002	4.481115e-004
8.699372354640315e-002	-3.829806e-002	2.369538e-004
8.699789906786946e-002	-4.133596e-002	7.341582e-005
8.700133880034448e-002	-4.151227e-002	-6.892106e-005
8.700444482193021e-002	-3.966927e-002	-1.935252e-004
8.700966048912605e-002	-3.319886e-002	-3.803037e-004
8.701520845717364e-002	-2.324100e-002	-5.431660e-004
8.701828530808556e-002	-1.638826e-002	-6.096389e-004
8.702048830481357e-002	-1.092361e-002	-6.416793e-004
8.702212321852282e-002	-6.689671e-003	-6.565488e-004
